"averaging","species","plot","instrument","CorrFact","CorrFactPct","DarkAdaptedID","Qmax_d","Fo","Fm","Fv/Fm","A_dark","PS2/1","S","K","Geometry","Tleaf2","Offset","Offset2","Qamb_in","f_farred","Q_modavg","Q_farred","state","period","Total","Tleaf2_mv","Tleaf2_j","Pump","AccH2O_des","AccCO2_soda","AccH2O_hum","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","cf_co2_b","cf_co2_c","cf_co2_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","DIAG","oxygen","file_name","year","doy","curve_identifier","gmc_at_25","alpha_psii","gbs","J_at_25","RL_at_25","Rm_frac","Vcmax_at_25","Vpmax_at_25","Vpr","c4_assimilation_msg","Ca_atmospheric","npts","nparam","dof","RSS","MSE","RMSE","RSE","AIC","gmc_tl_avg","J_tl_avg","RL_tl_avg","Vcmax_tl_avg","Vpmax_tl_avg","convergence","convergence_msg","feval","optimizer","operating_Ci","operating_PCm","operating_An","operating_An_model","optimum_val","alpha_psii_lower","alpha_psii_upper","gbs_lower","gbs_upper","gmc_at_25_lower","gmc_at_25_upper","J_at_25_lower","J_at_25_upper","RL_at_25_lower","RL_at_25_upper","Rm_frac_lower","Rm_frac_upper","Vcmax_at_25_lower","Vcmax_at_25_upper","Vpmax_at_25_lower","Vpmax_at_25_upper","Vpr_lower","Vpr_upper","gmc_tl_avg_lower","gmc_tl_avg_upper","J_tl_avg_lower","J_tl_avg_upper","RL_tl_avg_lower","RL_tl_avg_upper","Vcmax_tl_avg_lower","Vcmax_tl_avg_upper","Vpmax_tl_avg_lower","Vpmax_tl_avg_upper","n_Vpc_smallest","n_Vpr_smallest","n_Ac_smallest","n_Aj_smallest","Vpmax_trust","Vpr_trust","Vcmax_trust","J_trust","remove_unreliable_param"
"SysObs","UserDefCon","UserDefCon","UserDefCon","Leak","Leak","FLR","FLR","FLR","FLR","FLR","FLR","FLR","Const","Const","Const","Meas","Meas","Meas","Meas","FlrLS","FlrLS","FlrLS","FlrLS","FlrStats","Stability","Raw","Status2","Status2","Status2","Status2","Status2","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","Auxiliary","MchStatus","MchStatus","MchStatus","MchStatus","MchStatus","MchStatus","MchStatus","MchStatus","MchStatus","Status","in","read_gasex_file","NA","NA","NA","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","residual_stats","residual_stats","residual_stats","residual_stats","residual_stats","residual_stats","residual_stats","residual_stats","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","NA","estimate_operating_point","estimate_operating_point","estimate_operating_point","fit_c4_aci","fit_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","confidence_intervals_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","fit_c4_aci","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points","identify_c4_unreliable_points"
"s","NA","NA","NA","NA","%","NA","NA","NA","NA","NA","micromol m^(-2) s^(-1)","NA","cm^2","NA","NA","degrees C","degrees C","degrees C","micromol m^(-2) s^(-1)","NA","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","NA","s","NA","mV","degrees C","NA","mg","mg","mg","V","V","V","V","NA","NA","NA","NA","NA","NA","V","%","%","NA","NA","NA","micromol mol^(-1)","micromol mol^(-1)","mmol mol^(-1)","mmol mol^(-1)","NA","percent","NA","NA","NA","NA","mol m^(-2) s^(-1) bar^(-1)","dimensionless","mol m^(-2) s^(-1) bar^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","dimensionless","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","","micromol mol^(-1)","NA","NA","NA","(micromol m^(-2) s^(-1))^2","(micromol m^(-2) s^(-1))^2","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","","mol m^(-2) s^(-1) bar^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","","","","NA","micromol mol^(-1)","microbar","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","","dimensionless","dimensionless","mol m^(-2) s^(-1) bar^(-1)","mol m^(-2) s^(-1) bar^(-1)","mol m^(-2) s^(-1) bar^(-1)","mol m^(-2) s^(-1) bar^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","dimensionless","dimensionless","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","mol m^(-2) s^(-1) bar^(-1)","mol m^(-2) s^(-1) bar^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","micromol m^(-2) s^(-1)","","","","","","","","",""
"0","maize","5","ripe1","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99967","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","0.00117587188380478","-6.26011440543328e-07","2.41796582943236e-10","2","2154","1","23","18","21","../aci_curves_2021/2021-08-04 ed ripe1.xlsx","2021","217","maize - ripe1 - 5 - 2021","1","0","0.003","252.502022611607","2.3558504673701","0.5",NA,"125.283652952861",NA,"","420","14","3","11","38.7804244537703","2.77003031812645","1.66434080588275","1.87762965788276","61.9942946440898","1.4242742988771","321.690795738095","3.77544769355361",NA,"178.819018228117",NA,NA,"6030","optimizer_deoptim","187.766775977546","150.374838614377","52.4955750173434","53.7667713178783","26.9971473220449",NA,NA,NA,NA,NA,NA,"247.397126039442","257.603858644092","1.55718268939912","3.14806467203523",NA,NA,NA,NA,"118.936124488573","131.631255712276",NA,NA,NA,NA,"315.187092427225","328.190599882396","2.49551568512601","5.04503731022494",NA,NA,"169.759106728042","187.87903577061","14","0","7","7","2","0","1","2","2"
"0","maize","2","ripe2","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00053","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00154219930941761","9.93223079439177e-07","-3.29518194269379e-10","1","2080","1","27","18","21","../aci_curves_2021/2021-08-04 ed ripe2.xlsx","2021","217","maize - ripe2 - 2 - 2021","1","0","0.003","246.699123656091","-0.32787893137428","0.5",NA,"108.002752224971",NA,"","420","14","3","11","15.2735277034068","1.09096626452906","1.04449330516239","1.17834736749887","48.9491719164822","1.40487274923221","311.816193464891","-0.515923453025134",NA,"152.041272718055",NA,NA,"6030","optimizer_deoptim","206.734453886173","166.743056552249","55.1213625065664","55.4427587063016","20.4745859582411",NA,NA,NA,NA,NA,NA,"243.461093809267","249.935807316535","-0.850759664365207","0.191983603727863",NA,NA,NA,NA,"104.503921292209","111.501627139843",NA,NA,NA,NA,"307.723474665574","315.907210747371","-1.33868578226137","0.302089687020548",NA,NA,"147.115780570093","156.966826781995","14","0","7","7","2","0","1","2","2"
"0","maize","2","ripe3","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","4.99989","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-8.54123300203582e-05","7.02228131465858e-07","-2.98990151938357e-10","1","2007","1","24","18","21","../aci_curves_2021/2021-08-04 ed ripe3.xlsx","2021","217","maize - ripe3 - 2 - 2021","1","0","0.003","203.708383197547","-3.39272099166507","0.5",NA,"118.94190878958",NA,"","420","12","3","9","67.2277522452963","5.60231268710803","2.3669205071375","2.73308438389256","62.7326787048616","1.37226400823481","253.892232603461","-5.17424786899347",NA,"163.531409076711",NA,NA,"6030","optimizer_deoptim","91.2437944846372","59.2688281845316","43.8381731247094","48.0056041279036","27.3663393524308",NA,NA,NA,NA,NA,NA,"194.886015455238","212.516758920426","-4.83924002781008","-1.96997247886505",NA,NA,NA,NA,"107.597902784557","130.286132158792",NA,NA,NA,NA,"242.896462042702","264.870564190941","-7.38033792432647","-3.00441030246366",NA,NA,"147.934708927414","179.128408076703","12","0","7","5","2","0","1","2","2"
"0","maize","1","ripe4","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00522648535208131","8.80926177612275e-07","-7.15438165096332e-11","3","2051","1","25","18","21","../aci_curves_2021/2021-08-04 ed ripe4.xlsx","2021","217","maize - ripe4 - 1 - 2021","1","0","0.003","227.999420673264","-4.10858440168945","0.5",NA,"89.6158467759769",NA,"","420","14","3","11","29.6858025511286","2.12041446793776","1.4561642997745","1.64277488501312","58.2528409562078","1.35822808587508","282.424569210631","-6.18056221048184",NA,"121.943621468326",NA,NA,"6030","optimizer_deoptim","187.275247181539","148.075341723098","52.1442438505379","54.4070367364965","25.1264204781039",NA,NA,NA,NA,NA,NA,"223.017722914371","232.97732726806","-4.92673082861502","-3.29778031416726",NA,NA,NA,NA,"85.9623052230964","93.269431591611",NA,NA,NA,NA,"276.253703340277","288.590738937968","-7.41130360326366","-4.9608659322739",NA,NA,"116.972111359662","126.915190446231","14","0","8","6","2","0","1","2","2"
"0","maize","5","ripe4","1","0","RECT-12243-20210724-05_20_30","10238.9","302.212","4052.3","0.925422105964514","-0.323430118240924","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00012","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00522648535208131","8.80926177612275e-07","-7.15438165096332e-11","3","2051","1","25","18","21","../aci_curves_2021/2021-08-04 ed ripe4.xlsx","2021","217","maize - ripe4 - 5 - 2021","1","0","0.003","212.799047696797","-5.81040771056324","0.5",NA,"88.6253406665783",NA,"","420","13","3","10","29.2421944972561","2.249399576712","1.49979984555007","1.71003492646367","55.4310250988461","1.38852794597475","267.085601718551","-9.00186344073481",NA,"123.302540956382",NA,NA,"6030","optimizer_deoptim","186.390736588723","149.764321749803","49.6550463696601","52.6867461578471","23.7155125494231",NA,NA,NA,NA,NA,NA,"207.2752390072","218.317829831959","-6.69406308034125","-4.93509167214503",NA,NA,NA,NA,"84.647226563902","92.6035061115024",NA,NA,NA,NA,"260.152630055346","274.012264517455","-10.3708801025006","-7.64576661623815",NA,NA,"117.767875888974","128.837277455161","13","0","8","5","2","0","1","2","2"
"none","maize","2","ripe2","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00053","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00060172046994075","1.00376383225786e-06","-3.75037554619293e-10","4","2150","2","31","18","21","../aci_curves_2022/2022-08-03 ed aci ripe2.xlsx","2022","215","maize - ripe2 - 2 - 2022","1","0","0.003","210.788100594786","2.00573433978762","0.5",NA,"78.1386911802179",NA,"","420","12","3","9","10.3565412348942","0.863045102907853","0.929002208236263","1.07271935000593","40.2870648808895","1.58375513944863","284.46920293996","3.70274926087756",NA,"124.095808296613",NA,NA,"6030","optimizer_deoptim","124.61574970326","95.2818055166879","44.1464390311466","46.7225840218167","16.1435324404447",NA,NA,NA,NA,NA,NA,"207.559680502933","214.014848771366","1.56369798039288","2.4455895479987",NA,NA,NA,NA,"75.9689206034967","80.3084724589912",NA,NA,NA,NA,"280.11228673979","288.823862805908","2.88671407089164","4.51475786779466",NA,NA,"120.649891434307","127.541742155362","12","0","7","5","2","0","1","2","2"
"none","maize","3","ripe2","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00053","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00060172046994075","1.00376383225786e-06","-3.75037554619293e-10","4","2150","2","31","18","21","../aci_curves_2022/2022-08-03 ed aci ripe2.xlsx","2022","215","maize - ripe2 - 3 - 2022","1","0","0.003","208.848510793836","2.20344258920406","0.5",NA,"78.3969447802503",NA,"","420","12","3","9","13.381519368395","1.11512661403292","1.05599555587745","1.21935863689778","43.362140240732","1.58402610679196","281.876036367891","4.06866292721502",NA,"124.527383569504",NA,NA,"6030","optimizer_deoptim","120.264120917569","91.4834492871899","43.3698947581549","45.9571073534151","17.681070120366",NA,NA,NA,NA,NA,NA,"205.178480862804","212.516369823279","1.70212626548664","2.70197429923869",NA,NA,NA,NA,"75.9460635773108","80.8478310185862",NA,NA,NA,NA,"276.922716440548","286.826426300027","3.14298092800596","4.9892031294409",NA,NA,"120.634351455852","128.420423681487","12","0","7","5","2","0","1","2","2"
"none","maize","5","ripe2","1","0","MPF-918-20220629-11_33_48","10366.9","993.596538461539","3431.87","0.710479552412668","-3.98943453734457","0.5","6","0.5","0: Broadleaf","999.9","0","0","0","0","5.00053","0","0","15","2","0","999.9","1","9999","9999","9999","5","0","0","0","11111111","oooooooo","off","off","off","off","0","100","100","-0.00060172046994075","1.00376383225786e-06","-3.75037554619293e-10","4","2150","2","31","18","21","../aci_curves_2022/2022-08-03 ed aci ripe2.xlsx","2022","215","maize - ripe2 - 5 - 2022","1","0","0.003","181.293663504418","1.15066587092655","0.5",NA,"75.4176649946975",NA,"","420","12","3","9","18.1230300316134","1.51025250263445","1.22892331031454","1.41903840804701","47.0018470825297","1.58269747792527","244.581753320372","2.12233346655006",NA,"119.693947872777",NA,NA,"6030","optimizer_deoptim","211.702805260214","183.355216690975","40.7871092117047","40.7185963951728","19.5009235412648",NA,NA,NA,NA,NA,NA,"177.373780286513","185.210479491383","0.588648905024996","1.70855471574111",NA,NA,NA,NA,"71.55420502648","79.2811525670559",NA,NA,NA,NA,"239.293471911557","249.865896753779","1.08572723216047","3.15132563176609",NA,NA,"113.562323722428","125.825615833135","12","0","6","6","2","0","1","2","2"
